DEPTH	SECONDS	TPC_OUT	IN	OUT	MEAN_I
9	3196800	99.984460	12548374	12546424	121
9	3254400	99.971726	12679368	12675783	121
9	3283200	99.974643	12809306	12806058	121
9	3340800	99.961757	12967095	12962136	121
9	3369600	99.960852	13104027	13098897	121
9	3398400	99.954194	13146726	13140704	121
9	3427200	99.939484	13257648	13249625	121
9	3456000	99.936616	13414961	13406458	121
9	3484800	99.945539	13448176	13440852	121
9	3513600	99.966576	13532103	13527580	121
9	3542400	99.986646	13666815	13664990	121
9	3600000	99.994253	13782050	13781258	121
9	3628800	99.997894	13914152	13913859	121
9	3657600	99.997060	13947573	13947163	121
9	3686400	99.998203	14026604	14026352	121
9	3715200	99.997661	14111128	14110798	121
9	3772800	99.997630	14180085	14179749	121
9	3801600	99.998150	14268920	14268656	121
9	3830400	99.996784	14302764	14302304	121
9	3859200	99.998047	14389072	14388791	121
9	3888000	99.998324	14497948	14497705	121
9	3945600	99.998201	14617968	14617705	121
9	3974400	99.998322	14719509	14719262	121
9	4003200	99.997201	14752673	14752260	121
9	4032000	99.997883	14832444	14832130	121
9	4060800	99.998368	14953545	14953301	121
9	4089600	99.997377	14984301	14983908	121
9	4118400	99.998375	15076015	15075770	121
9	4176000	99.997639	15247791	15247431	121
9	4204800	99.997939	15334262	15333946	121
9	4233600	99.998545	15460994	15460769	121
9	4262400	99.997199	15493741	15493307	121
9	4291200	99.998498	15577258	15577024	121
9	4320000	99.998510	15706181	15705947	121
9	4377600	99.998376	15824901	15824644	121
9	4406400	99.998614	15949061	15948840	121
9	4435200	99.997385	15981711	15981293	121
9	4464000	99.998276	16063145	16062868	121
9	4492800	99.993379	16174895	16173824	121
9	4521600	99.992899	16209740	16208589	121
9	4550400	99.993960	16307064	16306079	121
9	4608000	99.993949	16461271	16460275	121
9	4636800	99.995224	16562332	16561541	121
9	4694400	99.995613	16729540	16728806	121
9	4723200	99.996765	16816025	16815481	121
9	4752000	99.997157	16954490	16954008	121
9	4780800	99.996392	16988236	16987623	121
9	4809600	99.997546	17071140	17070721	121
9	4838400	99.998379	17208137	17207858	121
9	4867200	99.998034	17240123	17239784	121
9	4896000	99.998095	17322616	17322286	121
9	4924800	99.998304	17453103	17452807	121
9	4982400	99.997711	17561177	17560775	121
9	5011200	99.998496	17684755	17684489	121
9	5068800	99.998387	17789790	17789503	121
9	5097600	99.998072	17897179	17896834	121
9	5126400	99.997223	17930575	17930077	121
9	5184000	99.998428	18129804	18129519	121
9	5212800	99.998046	18163345	18162990	121
9	5241600	99.998499	18258529	18258255	121
9	5270400	99.998499	18391676	18391400	121
9	5299200	99.998160	18423286	18422947	121
9	5328000	99.998611	18507462	18507205	121
9	5356800	99.998713	18642388	18642148	121
9	5414400	99.998497	18759526	18759244	121
9	5443200	99.998566	18894389	18894118	121
9	5500800	99.998827	19014767	19014544	121
9	5529600	99.998759	19184361	19184123	121
9	5558400	99.997868	19228118	19227708	121
9	5587200	99.998386	19329441	19329129	121
9	5616000	99.998835	19492829	19492602	121
9	5644800	99.997896	19535944	19535533	121
9	5673600	99.998717	19634835	19634583	121
9	5702400	99.998685	19776957	19776697	121
9	5731200	99.998179	19821799	19821438	121
9	5760000	99.998595	19934668	19934388	121
9	5788800	99.998386	20076782	20076458	121
9	5846400	99.998538	20248532	20248236	121
9	5875200	99.998923	20421956	20421736	121
9	5932800	99.998945	20577788	20577571	121
9	5961600	99.998829	20758884	20758641	121
9	6019200	99.999063	20913508	20913312	121
9	6048000	99.998165	21089268	21088881	121
9	6076800	99.997875	21134041	21133592	121
9	6105600	99.998593	21244396	21244097	121
9	6134400	99.998875	21417001	21416760	121
9	6192000	99.998846	21571310	21571061	121
9	6220800	99.998823	21746172	21745916	121
9	6249600	99.998408	21797909	21797562	121
9	6278400	99.998575	21901332	21901020	121
9	6307200	99.998857	22045706	22045454	121
9	6336000	99.997714	22090358	22089853	121
9	6364800	99.998766	22206160	22205886	121
9	6393600	99.998926	22350148	22349908	121
9	6422400	99.998683	22395218	22394923	121
9	6451200	99.999072	22511831	22511622	121
9	6480000	99.998774	22675574	22675296	121
9	6537600	99.999006	22833863	22833636	121
9	6566400	99.998892	23018373	23018118	121
9	6624000	99.998903	23145971	23145717	121
9	6652800	99.998914	23289702	23289449	121
9	6768000	99.998530	23331500	23331157	121
9	6796800	99.998741	23431099	23430804	121
9	6825600	99.998668	23581627	23581313	121
9	6883200	99.998486	23719140	23718781	121
9	6912000	99.998868	23853059	23852789	121
9	6969600	99.997975	24002230	24001744	121
9	7027200	99.998626	24169965	24169633	121
9	7056000	99.998909	24283789	24283524	121
9	7084800	99.998503	24446832	24446466	121
9	7113600	99.998407	24487733	24487343	121
9	7142400	99.999020	24594023	24593782	121
9	7171200	99.999087	24762966	24762740	121
9	7200000	99.997014	24815507	24814766	121
9	7228800	99.997921	24916488	24915970	121
9	7257600	99.998397	25075337	25074935	121
9	7286400	99.998427	25117046	25116651	121
9	7315200	99.998663	25213196	25212859	121
9	7344000	99.998793	25358785	25358479	121
9	7401600	99.999043	25496025	25495781	121
9	7430400	99.999001	25636848	25636592	121
9	7488000	99.998999	25770062	25769804	121
9	7516800	99.999143	25897324	25897102	121
9	7603200	99.998930	26156903	26156623	121
9	7632000	99.998389	26195070	26194648	121
9	7660800	99.998942	26285010	26284732	121
9	7689600	99.998993	26402800	26402534	121
9	7718400	99.998673	26443548	26443197	121
9	7747200	99.999160	26557279	26557056	121
9	7776000	99.999011	26704412	26704148	121
9	7804800	99.998803	26743664	26743344	121
9	7833600	99.999195	26848624	26848408	121
9	7862400	99.998011	27004708	27004171	121
9	7891200	99.997782	27046585	27045985	121
9	7920000	99.997972	27123629	27123079	121
10	28800	99.059383	44120	43705	122
10	57600	99.866837	159203	158991	122
10	86400	99.940071	348748	348539	122
10	115200	99.923030	393661	393358	122
10	144000	99.950303	517132	516875	122
10	172800	99.966470	706835	706598	122
10	201600	99.950550	752273	751901	122
10	230400	99.971178	867405	867155	122
10	259200	99.963546	1031423	1031047	122
10	288000	99.966011	1079761	1079394	122
10	316800	99.982286	1219389	1219173	122
10	345600	99.984490	1386181	1385966	122
10	374400	99.974977	1434690	1434331	122
10	403200	99.985864	1584638	1584414	122
10	460800	99.976654	1820420	1819995	122
10	489600	99.988151	1941027	1940797	122
10	518400	99.988399	2137796	2137548	122
10	547200	99.984705	2183699	2183365	122
10	576000	99.990352	2300894	2300672	122
10	604800	99.991343	2495176	2494960	122
10	633600	99.987786	2538128	2537818	122
10	662400	99.984437	2653735	2653322	122
10	691200	99.992783	2840353	2840148	122
10	748800	99.991668	3000382	3000132	122
10	777600	99.992651	3183987	3183753	122
10	806400	99.990956	3228519	3228227	122
10	835200	99.993111	3338698	3338468	122
10	864000	99.992794	3496884	3496632	122
10	892800	99.991876	3545030	3544742	122
10	921600	99.993852	3676275	3676049	122
10	950400	99.994055	3835143	3834915	122
10	1008000	99.993667	4026634	4026379	122
10	1036800	99.994688	4217177	4216953	122
10	1065600	99.991103	4259708	4259329	122
10	1094400	99.992264	4382270	4381931	122
10	1123200	99.995369	4578104	4577892	122
10	1152000	99.992536	4621969	4621624	122
10	1180800	99.992245	4745336	4744968	122
10	1209600	99.994446	4933155	4932881	122
10	1238400	99.992968	4977264	4976914	122
10	1267200	99.994666	5099194	5098922	122
10	1296000	99.995269	5284588	5284338	122
10	1353600	99.995390	5444169	5443918	122
10	1382400	99.993508	5622654	5622289	122
10	1411200	99.994636	5667640	5667336	122
10	1440000	99.993825	5781497	5781140	122
10	1468800	99.996210	5936844	5936619	122
10	1497600	99.994016	5982190	5981832	122
10	1526400	99.996649	6117403	6117198	122
10	1555200	99.995842	6277435	6277174	122
10	1584000	99.994371	6324881	6324525	122
10	1612800	99.996430	6470925	6470694	122
10	1670400	99.993672	6700778	6700354	122
10	1699200	99.996338	6826172	6825922	122
10	1728000	99.996455	7024073	7023824	122
10	1756800	99.995582	7061986	7061674	122
10	1785600	99.996924	7183702	7183481	122
10	1814400	99.996855	7376819	7376587	122
10	1872000	99.995996	7542570	7542268	122
10	1900800	99.996920	7728111	7727873	122
10	1929600	99.995175	7772673	7772298	122
10	1958400	99.997161	7889630	7889406	122
10	1987200	99.997323	8067972	8067756	122
10	2016000	99.995500	8111959	8111594	122
10	2044800	99.996888	8225653	8225397	122
10	2073600	99.996290	8382208	8381897	122
10	2131200	99.997594	8563291	8563085	122
10	2160000	99.997076	8722381	8722126	122
10	2188800	99.996157	8769526	8769189	122
10	2217600	99.996937	8914219	8913946	122
10	2246400	99.997451	9103139	9102907	122
10	2275200	99.995921	9144597	9144224	122
10	2304000	99.997701	9264108	9263895	122
10	2332800	99.996794	9452205	9451902	122
10	2361600	99.995788	9496884	9496484	122
10	2390400	99.996516	9616379	9616044	122
10	2419200	99.997705	9804640	9804415	122
10	2448000	99.996944	9849262	9848961	122
10	2476800	99.997541	9964484	9964239	122
10	2505600	99.997949	10141053	10140845	122
10	2534400	99.996495	10184396	10184039	122
10	2563200	99.997862	10290953	10290733	122
10	2592000	99.997877	10458461	10458239	122
10	2620800	99.997096	10502085	10501780	122
10	2649600	99.997407	10605792	10605517	122
10	2678400	99.996837	10748194	10747854	122
10	2707200	99.996637	10792879	10792516	122
10	2736000	99.997866	10916015	10915782	122
10	2764800	99.997822	11063421	11063180	122
10	2793600	99.995641	11104347	11103863	122
10	2822400	99.997682	11216689	11216429	122
10	2851200	99.998067	11383842	11383622	122
10	2880000	99.997375	11427650	11427350	122
10	2908800	99.998188	11535964	11535755	122
10	2937600	99.998149	11720617	11720400	122
10	2966400	99.996524	11764985	11764576	122
10	2995200	99.997822	11847247	11846989	122
10	3024000	99.997664	11984166	11983886	122
10	3052800	99.995051	12022402	12021807	122
10	3081600	99.994280	12115196	12114503	122
10	3110400	99.995010	12265567	12264955	122
10	3139200	99.987186	12306590	12305013	122
10	3168000	99.981565	12400165	12397879	122
10	3196800	99.982914	12548374	12546230	122
10	3254400	99.971292	12679368	12675728	122
10	3283200	99.973441	12809306	12805904	122
10	3340800	99.960986	12967095	12962036	122
10	3369600	99.959661	13104027	13098741	122
10	3398400	99.952612	13146726	13140496	122
10	3427200	99.939303	13257648	13249601	122
10	3456000	99.935684	13414961	13406333	122
10	3484800	99.944268	13448176	13440681	122
10	3513600	99.966332	13532103	13527547	122
10	3542400	99.986266	13666815	13664938	122
10	3600000	99.994210	13782050	13781252	122
10	3628800	99.997865	13914152	13913855	122
10	3657600	99.997025	13947573	13947158	122
10	3686400	99.998047	14026604	14026330	122
10	3715200	99.997669	14111128	14110799	122
10	3772800	99.997743	14180085	14179765	122
10	3801600	99.997968	14268920	14268630	122
10	3830400	99.996840	14302764	14302312	122
10	3859200	99.997846	14389072	14388762	122
10	3888000	99.998289	14497948	14497700	122
10	3945600	99.998105	14617968	14617691	122
10	3974400	99.998281	14719509	14719256	122
10	4003200	99.997140	14752673	14752251	122
10	4032000	99.998072	14832444	14832158	122
10	4060800	99.998502	14953545	14953321	122
10	4089600	99.997324	14984301	14983900	122
10	4118400	99.998295	15076015	15075758	122
10	4176000	99.997468	15247791	15247405	122
10	4204800	99.998057	15334262	15333964	122
10	4233600	99.998364	15460994	15460741	122
10	4262400	99.997076	15493741	15493288	122
10	4291200	99.998395	15577258	15577008	122
10	4320000	99.998408	15706181	15705931	122
10	4377600	99.998458	15824901	15824657	122
10	4406400	99.998671	15949061	15948849	122
10	4435200	99.997410	15981711	15981297	122
10	4464000	99.998257	16063145	16062865	122
10	4492800	99.993527	16174895	16173848	122
10	4521600	99.992875	16209740	16208585	122
10	4550400	99.994027	16307064	16306090	122
10	4608000	99.993980	16461271	16460280	122
10	4636800	99.995429	16562332	16561575	122
10	4694400	99.995810	16729540	16728839	122
10	4723200	99.996991	16816025	16815519	122
10	4752000	99.997476	16954490	16954062	122
10	4780800	99.996615	16988236	16987661	122
10	4809600	99.997768	17071140	17070759	122
10	4838400	99.998605	17208137	17207897	122
10	4867200	99.997999	17240123	17239778	122
10	4896000	99.998107	17322616	17322288	122
10	4924800	99.998189	17453103	17452787	122
10	4982400	99.997950	17561177	17560817	122
10	5011200	99.998490	17684755	17684488	122
10	5068800	99.998538	17789790	17789530	122
10	5097600	99.998201	17897179	17896857	122
10	5126400	99.997189	17930575	17930071	122
10	5184000	99.998478	18129804	18129528	122
10	5212800	99.998101	18163345	18163000	122
10	5241600	99.998406	18258529	18258238	122
10	5270400	99.998401	18391676	18391382	122
10	5299200	99.998176	18423286	18422950	122
10	5328000	99.998617	18507462	18507206	122
10	5356800	99.998686	18642388	18642143	122
10	5414400	99.998358	18759526	18759218	122
10	5443200	99.998555	18894389	18894116	122
10	5500800	99.998806	19014767	19014540	122
10	5529600	99.998853	19184361	19184141	122
10	5558400	99.997795	19228118	19227694	122
10	5587200	99.998567	19329441	19329164	122
10	5616000	99.998717	19492829	19492579	122
10	5644800	99.998024	19535944	19535558	122
10	5673600	99.998650	19634835	19634570	122
10	5702400	99.998736	19776957	19776707	122
10	5731200	99.998325	19821799	19821467	122
10	5760000	99.998661	19934668	19934401	122
10	5788800	99.998361	20076782	20076453	122
10	5846400	99.998538	20248532	20248236	122
10	5875200	99.998815	20421956	20421714	122
10	5932800	99.998979	20577788	20577578	122
10	5961600	99.998926	20758884	20758661	122
10	6019200	99.998919	20913508	20913282	122
10	6048000	99.998288	21089268	21088907	122
10	6076800	99.997942	21134041	21133606	122
10	6105600	99.998654	21244396	21244110	122
10	6134400	99.998903	21417001	21416766	122
10	6192000	99.998813	21571310	21571054	122
10	6220800	99.998781	21746172	21745907	122
10	6249600	99.998472	21797909	21797576	122
10	6278400	99.998521	21901332	21901008	122
10	6307200	99.998871	22045706	22045457	122
10	6336000	99.997492	22090358	22089804	122
10	6364800	99.998568	22206160	22205842	122
10	6393600	99.998917	22350148	22349906	122
10	6422400	99.998643	22395218	22394914	122
10	6451200	99.999032	22511831	22511613	122
10	6480000	99.998827	22675574	22675308	122
10	6537600	99.998984	22833863	22833631	122
10	6566400	99.998888	23018373	23018117	122
10	6624000	99.998963	23145971	23145731	122
10	6652800	99.998961	23289702	23289460	122
10	6768000	99.998508	23331500	23331152	122
10	6796800	99.998860	23431099	23430832	122
10	6825600	99.998749	23581627	23581332	122
10	6883200	99.998440	23719140	23718770	122
10	6912000	99.998830	23853059	23852780	122
10	6969600	99.998134	24002230	24001782	122
10	7027200	99.998618	24169965	24169631	122
10	7056000	99.998999	24283789	24283546	122
10	7084800	99.998703	24446832	24446515	122
10	7113600	99.998416	24487733	24487345	122
10	7142400	99.998971	24594023	24593770	122
10	7171200	99.999055	24762966	24762732	122
10	7200000	99.997066	24815507	24814779	122
10	7228800	99.997909	24916488	24915967	122
10	7257600	99.998337	25075337	25074920	122
10	7286400	99.998419	25117046	25116649	122
10	7315200	99.998802	25213196	25212894	122
10	7344000	99.998754	25358785	25358469	122
10	7401600	99.999141	25496025	25495806	122
10	7430400	99.998990	25636848	25636589	122
10	7488000	99.998979	25770062	25769799	122
10	7516800	99.999089	25897324	25897088	122
10	7603200	99.998884	26156903	26156611	122
10	7632000	99.998232	26195070	26194607	122
10	7660800	99.999102	26285010	26284774	122
10	7689600	99.999023	26402800	26402542	122
10	7718400	99.998555	26443548	26443166	122
10	7747200	99.999085	26557279	26557036	122
10	7776000	99.998993	26704412	26704143	122
10	7804800	99.998874	26743664	26743363	122
10	7833600	99.999099	26848624	26848382	122
10	7862400	99.998089	27004708	27004192	122
10	7891200	99.997826	27046585	27045997	122
10	7920000	99.998149	27123629	27123127	122
11	28800	99.100181	44120	43723	117
11	57600	99.860555	159203	158981	117
11	86400	99.939211	348748	348536	117
11	115200	99.929381	393661	393383	117
11	144000	99.948562	517132	516866	117
11	172800	99.964207	706835	706582	117
11	201600	99.951879	752273	751911	117
11	230400	99.968757	867405	867134	117
11	259200	99.961994	1031423	1031031	117
11	288000	99.964992	1079761	1079383	117
11	316800	99.981712	1219389	1219166	117
11	345600	99.984850	1386181	1385971	117
11	374400	99.973026	1434690	1434303	117
11	403200	99.986306	1584638	1584421	117
11	460800	99.977258	1820420	1820006	117
11	489600	99.987996	1941027	1940794	117
11	518400	99.988399	2137796	2137548	117
11	547200	99.985758	2183699	2183388	117
11	576000	99.988917	2300894	2300639	117
11	604800	99.991624	2495176	2494967	117
11	633600	99.988456	2538128	2537835	117
11	662400	99.984663	2653735	2653328	117
11	691200	99.992853	2840353	2840150	117
11	748800	99.991201	3000382	3000118	117
11	777600	99.992117	3183987	3183736	117
11	806400	99.990429	3228519	3228210	117
11	835200	99.993321	3338698	3338475	117
11	864000	99.992937	3496884	3496637	117
11	892800	99.991255	3545030	3544720	117
11	921600	99.993390	3676275	3676032	117
11	950400	99.993768	3835143	3834904	117
11	1008000	99.993965	4026634	4026391	117
11	1036800	99.994783	4217177	4216957	117
11	1065600	99.991056	4259708	4259327	117
11	1094400	99.992698	4382270	4381950	117
11	1123200	99.995282	4578104	4577888	117
11	1152000	99.992341	4621969	4621615	117
11	1180800	99.991992	4745336	4744956	117
11	1209600	99.994162	4933155	4932867	117
11	1238400	99.993310	4977264	4976931	117
11	1267200	99.994607	5099194	5098919	117
11	1296000	99.995591	5284588	5284355	117
11	1353600	99.995463	5444169	5443922	117
11	1382400	99.993668	5622654	5622298	117
11	1411200	99.994760	5667640	5667343	117
11	1440000	99.993912	5781497	5781145	117
11	1468800	99.996193	5936844	5936618	117
11	1497600	99.993932	5982190	5981827	117
11	1526400	99.996502	6117403	6117189	117
11	1555200	99.995858	6277435	6277175	117
11	1584000	99.994719	6324881	6324547	117
11	1612800	99.996399	6470925	6470692	117
11	1670400	99.993732	6700778	6700358	117
11	1699200	99.996074	6826172	6825904	117
11	1728000	99.996427	7024073	7023822	117
11	1756800	99.995440	7061986	7061664	117
11	1785600	99.997202	7183702	7183501	117
11	1814400	99.996814	7376819	7376584	117
11	1872000	99.996049	7542570	7542272	117
11	1900800	99.996312	7728111	7727826	117
11	1929600	99.995021	7772673	7772286	117
11	1958400	99.997199	7889630	7889409	117
11	1987200	99.997335	8067972	8067757	117
11	2016000	99.995427	8111959	8111588	117
11	2044800	99.996791	8225653	8225389	117
11	2073600	99.996230	8382208	8381892	117
11	2131200	99.997524	8563291	8563079	117
11	2160000	99.997042	8722381	8722123	117
11	2188800	99.995998	8769526	8769175	117
11	2217600	99.996971	8914219	8913949	117
11	2246400	99.997407	9103139	9102903	117
11	2275200	99.995932	9144597	9144225	117
11	2304000	99.997528	9264108	9263879	117
11	2332800	99.996900	9452205	9451912	117
11	2361600	99.995757	9496884	9496481	117
11	2390400	99.997109	9616379	9616101	117
11	2419200	99.997909	9804640	9804435	117
11	2448000	99.997137	9849262	9848980	117
11	2476800	99.997712	9964484	9964256	117
11	2505600	99.997939	10141053	10140844	117
11	2534400	99.996504	10184396	10184040	117
11	2563200	99.997862	10290953	10290733	117
11	2592000	99.997935	10458461	10458245	117
11	2620800	99.997096	10502085	10501780	117
11	2649600	99.997473	10605792	10605524	117
11	2678400	99.996902	10748194	10747861	117
11	2707200	99.997007	10792879	10792556	117
11	2736000	99.998030	10916015	10915800	117
11	2764800	99.997957	11063421	11063195	117
11	2793600	99.995506	11104347	11103848	117
11	2822400	99.997593	11216689	11216419	117
11	2851200	99.997883	11383842	11383601	117
11	2880000	99.996955	11427650	11427302	117
11	2908800	99.998110	11535964	11535746	117
11	2937600	99.998242	11720617	11720411	117
11	2966400	99.996762	11764985	11764604	117
11	2995200	99.997966	11847247	11847006	117
11	3024000	99.997914	11984166	11983916	117
11	3052800	99.994635	12022402	12021757	117
11	3081600	99.993339	12115196	12114389	117
11	3110400	99.995206	12265567	12264979	117
11	3139200	99.987616	12306590	12305066	117
11	3168000	99.982274	12400165	12397967	117
11	3196800	99.984070	12548374	12546375	117
11	3254400	99.972294	12679368	12675855	117
11	3283200	99.974885	12809306	12806089	117
11	3340800	99.962158	12967095	12962188	117
11	3369600	99.960157	13104027	13098806	117
11	3398400	99.953677	13146726	13140636	117
11	3427200	99.940178	13257648	13249717	117
11	3456000	99.936548	13414961	13406449	117
11	3484800	99.944662	13448176	13440734	117
11	3513600	99.965593	13532103	13527447	117
11	3542400	99.987005	13666815	13665039	117
11	3600000	99.994558	13782050	13781300	117
11	3628800	99.997801	13914152	13913846	117
11	3657600	99.997089	13947573	13947167	117
11	3686400	99.998211	14026604	14026353	117
11	3715200	99.997924	14111128	14110835	117
11	3772800	99.997793	14180085	14179772	117
11	3801600	99.998094	14268920	14268648	117
11	3830400	99.996980	14302764	14302332	117
11	3859200	99.998089	14389072	14388797	117
11	3888000	99.998379	14497948	14497713	117
11	3945600	99.998146	14617968	14617697	117
11	3974400	99.998397	14719509	14719273	117
11	4003200	99.997092	14752673	14752244	117
11	4032000	99.997984	14832444	14832145	117
11	4060800	99.998261	14953545	14953285	117
11	4089600	99.997317	14984301	14983899	117
11	4118400	99.998249	15076015	15075751	117
11	4176000	99.997409	15247791	15247396	117
11	4204800	99.998004	15334262	15333956	117
11	4233600	99.998532	15460994	15460767	117
11	4262400	99.997134	15493741	15493297	117
11	4291200	99.998440	15577258	15577015	117
11	4320000	99.998440	15706181	15705936	117
11	4377600	99.998490	15824901	15824662	117
11	4406400	99.998470	15949061	15948817	117
11	4435200	99.997416	15981711	15981298	117
11	4464000	99.998201	16063145	16062856	117
11	4492800	99.993601	16174895	16173860	117
11	4521600	99.992918	16209740	16208592	117
11	4550400	99.994119	16307064	16306105	117
11	4608000	99.994138	16461271	16460306	117
11	4636800	99.995755	16562332	16561629	117
11	4694400	99.996168	16729540	16728899	117
11	4723200	99.997342	16816025	16815578	117
11	4752000	99.997623	16954490	16954087	117
11	4780800	99.996780	16988236	16987689	117
11	4809600	99.998084	17071140	17070813	117
11	4838400	99.998507	17208137	17207880	117
11	4867200	99.998057	17240123	17239788	117
11	4896000	99.998089	17322616	17322285	117
11	4924800	99.998516	17453103	17452844	117
11	4982400	99.997825	17561177	17560795	117
11	5011200	99.998569	17684755	17684502	117
11	5068800	99.998583	17789790	17789538	117
11	5097600	99.998184	17897179	17896854	117
11	5126400	99.997178	17930575	17930069	117
11	5184000	99.998434	18129804	18129520	117
11	5212800	99.998145	18163345	18163008	117
11	5241600	99.998466	18258529	18258249	117
11	5270400	99.998314	18391676	18391366	117
11	5299200	99.998084	18423286	18422933	117
11	5328000	99.998611	18507462	18507205	117
11	5356800	99.998654	18642388	18642137	117
11	5414400	99.998433	18759526	18759232	117
11	5443200	99.998560	18894389	18894117	117
11	5500800	99.998822	19014767	19014543	117
11	5529600	99.998874	19184361	19184145	117
11	5558400	99.997852	19228118	19227705	117
11	5587200	99.998422	19329441	19329136	117
11	5616000	99.998723	19492829	19492580	117
11	5644800	99.997901	19535944	19535534	117
11	5673600	99.998589	19634835	19634558	117
11	5702400	99.998711	19776957	19776702	117
11	5731200	99.998295	19821799	19821461	117
11	5760000	99.998661	19934668	19934401	117
11	5788800	99.998456	20076782	20076472	117
11	5846400	99.998499	20248532	20248228	117
11	5875200	99.998898	20421956	20421731	117
11	5932800	99.998945	20577788	20577571	117
11	5961600	99.998868	20758884	20758649	117
11	6019200	99.998962	20913508	20913291	117
11	6048000	99.998203	21089268	21088889	117
11	6076800	99.997956	21134041	21133609	117
11	6105600	99.998513	21244396	21244080	117
11	6134400	99.998884	21417001	21416762	117
11	6192000	99.998855	21571310	21571063	117
11	6220800	99.998703	21746172	21745890	117
11	6249600	99.998394	21797909	21797559	117
11	6278400	99.998452	21901332	21900993	117
11	6307200	99.998871	22045706	22045457	117
11	6336000	99.997565	22090358	22089820	117
11	6364800	99.998843	22206160	22205903	117
11	6393600	99.998935	22350148	22349910	117
11	6422400	99.998754	22395218	22394939	117
11	6451200	99.999072	22511831	22511622	117
11	6480000	99.998765	22675574	22675294	117
11	6537600	99.999045	22833863	22833645	117
11	6566400	99.998914	23018373	23018123	117
11	6624000	99.998907	23145971	23145718	117
11	6652800	99.998965	23289702	23289461	117
11	6768000	99.998521	23331500	23331155	117
11	6796800	99.998784	23431099	23430814	117
11	6825600	99.998626	23581627	23581303	117
11	6883200	99.998381	23719140	23718756	117
11	6912000	99.998910	23853059	23852799	117
11	6969600	99.998046	24002230	24001761	117
11	7027200	99.998688	24169965	24169648	117
11	7056000	99.998925	24283789	24283528	117
11	7084800	99.998671	24446832	24446507	117
11	7113600	99.998432	24487733	24487349	117
11	7142400	99.998923	24594023	24593758	117
11	7171200	99.999140	24762966	24762753	117
11	7200000	99.997066	24815507	24814779	117
11	7228800	99.997833	24916488	24915948	117
11	7257600	99.998349	25075337	25074923	117
11	7286400	99.998376	25117046	25116638	117
11	7315200	99.998743	25213196	25212879	117
11	7344000	99.998801	25358785	25358481	117
11	7401600	99.999149	25496025	25495808	117
11	7430400	99.998955	25636848	25636580	117
11	7488000	99.999065	25770062	25769821	117
11	7516800	99.999093	25897324	25897089	117
11	7603200	99.998907	26156903	26156617	117
11	7632000	99.998259	26195070	26194614	117
11	7660800	99.998961	26285010	26284737	117
11	7689600	99.998955	26402800	26402524	117
11	7718400	99.998631	26443548	26443186	117
11	7747200	99.999126	26557279	26557047	117
11	7776000	99.999068	26704412	26704163	117
11	7804800	99.998755	26743664	26743331	117
11	7833600	99.999128	26848624	26848390	117
11	7862400	99.998160	27004708	27004211	117
11	7891200	99.997952	27046585	27046031	117
11	7920000	99.998190	27123629	27123138	117
12	28800	99.063917	44120	43707	121
12	57600	99.865580	159203	158989	121
12	86400	99.938064	348748	348532	121
12	115200	99.924046	393661	393362	121
12	144000	99.947789	517132	516862	121
12	172800	99.964207	706835	706582	121
12	201600	99.953341	752273	751922	121
12	230400	99.972562	867405	867167	121
12	259200	99.962091	1031423	1031032	121
12	288000	99.965641	1079761	1079390	121
12	316800	99.982614	1219389	1219177	121
12	345600	99.983768	1386181	1385956	121
12	374400	99.974280	1434690	1434321	121
12	403200	99.985927	1584638	1584415	121
12	460800	99.979236	1820420	1820042	121
12	489600	99.988408	1941027	1940802	121
12	518400	99.989428	2137796	2137570	121
12	547200	99.984888	2183699	2183369	121
12	576000	99.989787	2300894	2300659	121
12	604800	99.990822	2495176	2494947	121
12	633600	99.988614	2538128	2537839	121
12	662400	99.985153	2653735	2653341	121
12	691200	99.992642	2840353	2840144	121
12	748800	99.991368	3000382	3000123	121
12	777600	99.992117	3183987	3183736	121
12	806400	99.989376	3228519	3228176	121
12	835200	99.993411	3338698	3338478	121
12	864000	99.992536	3496884	3496623	121
12	892800	99.992327	3545030	3544758	121
12	921600	99.993635	3676275	3676041	121
12	950400	99.993716	3835143	3834902	121
12	1008000	99.993419	4026634	4026369	121
12	1036800	99.994712	4217177	4216954	121
12	1065600	99.991643	4259708	4259352	121
12	1094400	99.992721	4382270	4381951	121
12	1123200	99.995085	4578104	4577879	121
12	1152000	99.992254	4621969	4621611	121
12	1180800	99.991950	4745336	4744954	121
12	1209600	99.994101	4933155	4932864	121
12	1238400	99.993249	4977264	4976928	121
12	1267200	99.995156	5099194	5098947	121
12	1296000	99.995742	5284588	5284363	121
12	1353600	99.995794	5444169	5443940	121
12	1382400	99.993170	5622654	5622270	121
12	1411200	99.994495	5667640	5667328	121
12	1440000	99.993929	5781497	5781146	121
12	1468800	99.996328	5936844	5936626	121
12	1497600	99.994734	5982190	5981875	121
12	1526400	99.996633	6117403	6117197	121
12	1555200	99.996017	6277435	6277185	121
12	1584000	99.994450	6324881	6324530	121
12	1612800	99.996477	6470925	6470697	121
12	1670400	99.993747	6700778	6700359	121
12	1699200	99.996045	6826172	6825902	121
12	1728000	99.996512	7024073	7023828	121
12	1756800	99.995752	7061986	7061686	121
12	1785600	99.996910	7183702	7183480	121
12	1814400	99.996801	7376819	7376583	121
12	1872000	99.995744	7542570	7542249	121
12	1900800	99.996364	7728111	7727830	121
